Miso mackerel and pumpkin with shrimp tempura - No.21,955.2,26.3,45.3,106.3,2.4,4.8,952.4,629.9,318.5,76.9,395.2,3,2.7,0.44,0.92,42,4064,730,5,9.4,105.2,0.15,0.45,7.2,0.47,9.9,60.1,1.4,12.8,7.04,16.69,17.63,88.3,1.1,2.8,4.9,256.3
Chicken and eggplant with sweet potato and spinach - No.9,668.3,38.1,22,75.1,2.1,3.7,474.7,913,109.3,91,368.3,2.5,4.1,0.4,1,17,1808.2,310.5,0.1,4.1,153.6,0.29,0.36,8.1,0.65,0.4,99.8,2.13,20.6,3.45,8.79,7.17,145.2,1.1,3.7,4.9,312.9
Saury Fish with spinach and radish salad - No.23,741.4,22.1,29.7,92.1,1.5,4.1,739.1,781,149.5,83,277.1,3.2,2.3,0.37,1.06,32.8,2165.7,395.2,11.5,3.4,182.8,0.2,0.33,5.7,0.53,10.6,149.1,1.85,49,6.74,10.95,7.32,50.1,1.5,5.6,7.3,267.9
Pork loin and eggplant with spinach salad - No.12,871.2,31.1,42.2,86.2,1.1,4.5,713.8,1079.7,113.7,98.2,364.5,2.1,3.7,0.43,1.07,7.5,2889.4,481.2,0,3.7,176.4,1.11,0.34,10.4,0.68,0.4,113.5,1.87,21.5,11.85,17.71,7.81,77.5,1.4,4.2,5.6,328.3
Beef and Broccoli with Tofu and veggies - No.15,658.6,28.1,28.7,68.8,1.8,4.8,1017.6,765.5,70.8,83.5,318.9,2.6,5.5,0.39,0.99,0,647.3,108.7,0,3.9,131,0.25,0.34,6.2,0.61,1.3,156.5,2.43,102.8,6.78,12.45,6.04,66.2,1.1,4.2,5.3,350.4
Beef and veggies with potatoes - No.3,643.1,23.9,23.9,79,1.6,3,279.7,902.3,37.5,64.9,265.7,1.9,5,0.37,0.79,12.6,473.7,91.1,0,2.8,35.1,0.24,0.3,7.3,0.63,1.1,67.5,1.93,80,7.19,10.6,3.21,71.8,0.9,2.5,3.3,325.3
Stirfry chicken and veggies with fried eggplant - No.17,564.3,25.9,18.1,68.3,2.6,5.3,1314.7,693.1,85.2,78.2,211.9,2.3,2,0.34,0.95,36,554.5,119.9,0,3.3,52.5,0.22,0.34,7.4,0.84,0.3,73.6,2.05,47.6,3.26,7.92,5.13,68,0.9,3,3.9,299.1
Pork loin and fried eggplant with potatoes - No.10,753,26.1,34.3,81.1,3.4,5.6,1276.4,890.2,78.2,90.6,312.2,1.4,3.1,0.33,0.82,7.4,291,51.2,0,2.8,88.4,0.9,0.22,8.9,0.56,0.3,73.8,1.66,26.3,9.22,14.8,6.51,66,1.6,2.9,5.6,286.3
Pork Casserole with veggie soup - No.4,713.3,25.3,29,84.3,3.8,6.5,1511.2,1032.2,154,83.1,348.8,2.5,4,0.4,1.02,46.6,3012.7,550.2,0.1,3.9,158.9,0.57,0.38,6.7,0.49,0.5,155.8,1.89,53.4,8.67,9.55,5.66,63.6,0.8,3.5,4.2,599.4
Tatsutaage of yellowtail with broccoli and cauliflower - No.24,721.9,28.5,34.1,69.4,1.9,4.7,1052.8,718.7,85.5,73,255.5,2.4,2.1,0.35,0.79,49,350.8,107.9,7.8,5.6,87.1,0.34,0.45,10.2,0.59,3.7,102.2,1.9,33.5,6.16,10.87,11,71.1,1.1,3.4,4.6,270.9
Tatsutaage of horse mackerel with cauliflower and broccoli - No.19,677.8,29.8,24.1,81,3.1,6.5,1537.7,993,100.1,95.1,400.7,2.5,2.9,0.37,0.91,26.9,2586.4,458.5,2.7,6.5,210.7,0.28,0.39,10.9,0.6,2.3,145.3,2.08,40,4.07,8.94,8.62,113.2,0.9,4.3,5.2,306.8
Shrimp and veggies with fried eggplant - No.27,659.5,28.4,26.3,75.7,1.8,4.2,730.7,721,147.6,85.1,448.5,2.5,2.8,0.66,1.03,15.6,486.2,89.9,0.2,7.1,115.3,0.21,0.27,3.7,0.31,1.1,207.2,1.84,42.7,3.03,11.75,9.38,194.1,1.1,4.4,5.6,324.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
